treat	cont	meso
2.7816E+2	2.7712E+2	meso1
2.7814E+2	2.7717E+2	meso1
2.7773E+2	2.7688E+2	meso1
2.7781E+2	2.7703E+2	meso1
2.7785E+2	2.7655E+2	meso1
2.7823E+2	2.7710E+2	meso1
2.7822E+2	2.7752E+2	meso1
2.7815E+2	2.7683E+2	meso1
2.7773E+2	2.7689E+2	meso1
2.7770E+2	2.7712E+2	meso1
2.7782E+2	2.7711E+2	meso1
2.7802E+2	2.7734E+2	meso1
2.7836E+2	2.7719E+2	meso1
2.7806E+2	2.7710E+2	meso1
2.7795E+2	2.7738E+2	meso1
2.7807E+2	2.7655E+2	meso1
2.7798E+2	2.7710E+2	meso1
2.7802E+2	2.7723E+2	meso1
2.7796E+2	2.7672E+2	meso1
2.7768E+2	2.7686E+2	meso1
2.7774E+2	2.7722E+2	meso1
2.7768E+2	2.7698E+2	meso1
2.7753E+2	2.7695E+2	meso1
2.7833E+2	2.7692E+2	meso1
2.7834E+2	2.7709E+2	meso1
2.7762E+2	2.7712E+2	meso1
2.7784E+2	2.7685E+2	meso1
2.7821E+2	2.7661E+2	meso1
2.7757E+2	2.7725E+2	meso1
2.7788E+2	2.7703E+2	meso1
2.7802E+2	2.7718E+2	meso1
2.7821E+2	2.7688E+2	meso1
2.7778E+2	2.7691E+2	meso1
2.7791E+2	2.7714E+2	meso1
2.7767E+2	2.7697E+2	meso1
2.7829E+2	2.7687E+2	meso1
2.7767E+2	2.7731E+2	meso1
2.7871E+2	2.7720E+2	meso1
2.7750E+2	2.7674E+2	meso1
2.7786E+2	2.7666E+2	meso1
2.7819E+2	2.7660E+2	meso1
2.7793E+2	2.7713E+2	meso1
2.7777E+2	2.7630E+2	meso1
2.7794E+2	2.7677E+2	meso1
2.7767E+2	2.7689E+2	meso1
2.7722E+2	2.7672E+2	meso1
2.7772E+2	2.7636E+2	meso1
2.7733E+2	2.7659E+2	meso1
2.7683E+2	2.7749E+2	meso1
2.7737E+2	2.7700E+2	meso1
2.7728E+2	2.7700E+2	meso1
2.7717E+2	2.7689E+2	meso1
2.7859E+2	2.7693E+2	meso1
2.7763E+2	2.7685E+2	meso1
2.7784E+2	2.7745E+2	meso1
2.7749E+2	2.7657E+2	meso1
2.7733E+2	2.7709E+2	meso1
2.7796E+2	2.7668E+2	meso1
2.7756E+2	2.7680E+2	meso1
2.7748E+2	2.7696E+2	meso1
2.7782E+2	2.7710E+2	meso1
2.7748E+2	2.7677E+2	meso1
2.7742E+2	2.7649E+2	meso1
2.7785E+2	2.7658E+2	meso1
2.7797E+2	2.7645E+2	meso1
2.7753E+2	2.7704E+2	meso1
2.7674E+2	2.7686E+2	meso1
2.7729E+2	2.7668E+2	meso1
2.7761E+2	2.7682E+2	meso1
2.7685E+2	2.7625E+2	meso1
2.7775E+2	2.7622E+2	meso1
2.7762E+2	2.7646E+2	meso1
2.7818E+2	2.7681E+2	meso1
2.7693E+2	2.7679E+2	meso1
2.7802E+2	2.7639E+2	meso1
2.7732E+2	2.7633E+2	meso1
2.7681E+2	2.7648E+2	meso1
2.7788E+2	2.7677E+2	meso1
2.7753E+2	2.7651E+2	meso1
2.7684E+2	2.7671E+2	meso1
2.7745E+2	2.7650E+2	meso1
2.7690E+2	2.7578E+2	meso1
2.7702E+2	2.7681E+2	meso1
2.7719E+2	2.7621E+2	meso1
2.7737E+2	2.7601E+2	meso1
2.7678E+2	2.7614E+2	meso1
2.7741E+2	2.7608E+2	meso1
2.7708E+2	2.7648E+2	meso1
2.7781E+2	2.7627E+2	meso1
2.7706E+2	2.7620E+2	meso1
2.7808E+2	2.7673E+2	meso1
2.7764E+2	2.7632E+2	meso1
2.7672E+2	2.7639E+2	meso1
2.7730E+2	2.7636E+2	meso1
2.7778E+2	2.7627E+2	meso1
2.7707E+2	2.7650E+2	meso1
2.7706E+2	2.7629E+2	meso1
2.7720E+2	2.7600E+2	meso1
2.7697E+2	2.7639E+2	meso1
2.7678E+2	2.7627E+2	meso1
2.7714E+2	2.7625E+2	meso1
2.7699E+2	2.7619E+2	meso1
2.7748E+2	2.7655E+2	meso1
2.7643E+2	2.7612E+2	meso1
2.7797E+2	2.7631E+2	meso1
2.7748E+2	2.7607E+2	meso1
2.7729E+2	2.7616E+2	meso1
2.7739E+2	2.7687E+2	meso1
2.7733E+2	2.7658E+2	meso1
2.7628E+2	2.7656E+2	meso1
2.7642E+2	2.7671E+2	meso1
2.7680E+2	2.7608E+2	meso1
2.7664E+2	2.7637E+2	meso1
2.7712E+2	2.7605E+2	meso1
2.7676E+2	2.7618E+2	meso1
2.7743E+2	2.7609E+2	meso1
2.7655E+2	2.7625E+2	meso1
2.7725E+2	2.7621E+2	meso1
2.7693E+2	2.7673E+2	meso1
2.7737E+2	2.7537E+2	meso1
2.7684E+2	2.7613E+2	meso1
2.7794E+2	2.7621E+2	meso1
2.7704E+2	2.7589E+2	meso1
2.7685E+2	2.7605E+2	meso1
2.7731E+2	2.7633E+2	meso1
2.7720E+2	2.7607E+2	meso1
2.7658E+2	2.7634E+2	meso1
2.7701E+2	2.7588E+2	meso1
2.7697E+2	2.7606E+2	meso1
2.7680E+2	2.7619E+2	meso1
2.7720E+2	2.7643E+2	meso1
2.7669E+2	2.7575E+2	meso1
2.7624E+2	2.7653E+2	meso1
2.7680E+2	2.7631E+2	meso1
2.7678E+2	2.7586E+2	meso1
2.7739E+2	2.7613E+2	meso1
2.7712E+2	2.7572E+2	meso1
2.7669E+2	2.7581E+2	meso1
2.7657E+2	2.7615E+2	meso1
2.7657E+2	2.7642E+2	meso1
2.7761E+2	2.7603E+2	meso1
2.7679E+2	2.7574E+2	meso1
2.7688E+2	2.7593E+2	meso1
2.7697E+2	2.7540E+2	meso1
2.7620E+2	2.7627E+2	meso1
2.7639E+2	2.7590E+2	meso1
2.7665E+2	2.7630E+2	meso1
2.7673E+2	2.7607E+2	meso1
2.7696E+2	2.7589E+2	meso1
2.7720E+2	2.7614E+2	meso1
2.7744E+2	2.7600E+2	meso1
2.7656E+2	2.7593E+2	meso1
2.7634E+2	2.7619E+2	meso1
2.7668E+2	2.7583E+2	meso1
2.7666E+2	2.7619E+2	meso1
2.7677E+2	2.7624E+2	meso1
2.7671E+2	2.7595E+2	meso1
2.7620E+2	2.7575E+2	meso1
2.7602E+2	2.7610E+2	meso1
2.7657E+2	2.7543E+2	meso1
2.7728E+2	2.7555E+2	meso1
2.7682E+2	2.7545E+2	meso1
2.7745E+2	2.7579E+2	meso1
2.7607E+2	2.7574E+2	meso1
2.7711E+2	2.7560E+2	meso1
2.7676E+2	2.7572E+2	meso1
2.7761E+2	2.7598E+2	meso1
2.7667E+2	2.7566E+2	meso1
2.7718E+2	2.7529E+2	meso1
2.7638E+2	2.7570E+2	meso1
2.7664E+2	2.7559E+2	meso1
2.7677E+2	2.7594E+2	meso1
2.7715E+2	2.7502E+2	meso1
2.7736E+2	2.7610E+2	meso1
2.7673E+2	2.7546E+2	meso1
2.7674E+2	2.7556E+2	meso1
2.7708E+2	2.7552E+2	meso1
2.7680E+2	2.7548E+2	meso1
2.7662E+2	2.7540E+2	meso1
2.7671E+2	2.7534E+2	meso1
2.7699E+2	2.7541E+2	meso1
2.7707E+2	2.7605E+2	meso1
2.7656E+2	2.7556E+2	meso1
2.7706E+2	2.7545E+2	meso1
2.7719E+2	2.7567E+2	meso1
2.7629E+2	2.7581E+2	meso1
2.7705E+2	2.7576E+2	meso1
2.7716E+2	2.7554E+2	meso1
2.7722E+2	2.7571E+2	meso1
2.7634E+2	2.7612E+2	meso1
2.7728E+2	2.7574E+2	meso1
2.7661E+2	2.7566E+2	meso1
2.7664E+2	2.7558E+2	meso1
2.7728E+2	2.7569E+2	meso1
2.7661E+2	2.7533E+2	meso1
2.7701E+2	2.7547E+2	meso1
2.7663E+2	2.7549E+2	meso1
2.7701E+2	2.7599E+2	meso1
2.7691E+2	2.7531E+2	meso1
2.7678E+2	2.7568E+2	meso1
2.7646E+2	2.7602E+2	meso1
2.7683E+2	2.7533E+2	meso1
2.7666E+2	2.7544E+2	meso1
2.7643E+2	2.7490E+2	meso1
2.7668E+2	2.7589E+2	meso1
2.7728E+2	2.7502E+2	meso1
2.7714E+2	2.7542E+2	meso1
2.7629E+2	2.7527E+2	meso1
2.7627E+2	2.7548E+2	meso1
2.7672E+2	2.7533E+2	meso1
2.7685E+2	2.7515E+2	meso1
2.7744E+2	2.7535E+2	meso1
2.7643E+2	2.7513E+2	meso1
2.7669E+2	2.7521E+2	meso1
2.7685E+2	2.7563E+2	meso1
2.7727E+2	2.7524E+2	meso1
2.7634E+2	2.7531E+2	meso1
2.7619E+2	2.7589E+2	meso1
2.7658E+2	2.7570E+2	meso1
2.7594E+2	2.7580E+2	meso1
2.7690E+2	2.7541E+2	meso1
2.7673E+2	2.7488E+2	meso1
2.7654E+2	2.7540E+2	meso1
2.7725E+2	2.7528E+2	meso1
2.7595E+2	2.7563E+2	meso1
2.7611E+2	2.7503E+2	meso1
2.7617E+2	2.7535E+2	meso1
2.7611E+2	2.7560E+2	meso1
2.7711E+2	2.7496E+2	meso1
2.7668E+2	2.7526E+2	meso1
2.7640E+2	2.7575E+2	meso1
2.7637E+2	2.7508E+2	meso1
2.7685E+2	2.7541E+2	meso1
2.7575E+2	2.7541E+2	meso1
2.7667E+2	2.7531E+2	meso1
2.7640E+2	2.7505E+2	meso1
2.7700E+2	2.7558E+2	meso1
2.7695E+2	2.7515E+2	meso1
2.7671E+2	2.7521E+2	meso1
2.7677E+2	2.7474E+2	meso1
2.7689E+2	2.7514E+2	meso1
2.7694E+2	2.7475E+2	meso1
2.7663E+2	2.7493E+2	meso1
2.7713E+2	2.7517E+2	meso1
2.7641E+2	2.7522E+2	meso1
2.7672E+2	2.7487E+2	meso1
2.7615E+2	2.7478E+2	meso1
2.7689E+2	2.7525E+2	meso1
2.7651E+2	2.7512E+2	meso1
2.7640E+2	2.7484E+2	meso1
2.7634E+2	2.7521E+2	meso1
2.7651E+2	2.7547E+2	meso1
2.7618E+2	2.7506E+2	meso1
2.7702E+2	2.7474E+2	meso1
2.7670E+2	2.7544E+2	meso1
2.7683E+2	2.7493E+2	meso1
2.7635E+2	2.7544E+2	meso1
2.7672E+2	2.7517E+2	meso1
2.7648E+2	2.7558E+2	meso1
2.7692E+2	2.7548E+2	meso1
2.7656E+2	2.7475E+2	meso1
2.7672E+2	2.7507E+2	meso1
2.7663E+2	2.7535E+2	meso1
2.7633E+2	2.7471E+2	meso1
2.7641E+2	2.7545E+2	meso1
2.7736E+2	2.7517E+2	meso1
2.7679E+2	2.7511E+2	meso1
2.7668E+2	2.7558E+2	meso1
2.7673E+2	2.7543E+2	meso1
2.7626E+2	2.7504E+2	meso1
2.7658E+2	2.7520E+2	meso1
2.7718E+2	2.7493E+2	meso1
2.7695E+2	2.7459E+2	meso1
2.7667E+2	2.7519E+2	meso1
2.7727E+2	2.7478E+2	meso1
2.7695E+2	2.7521E+2	meso1
2.7694E+2	2.7506E+2	meso1
2.7686E+2	2.7529E+2	meso1
2.7672E+2	2.7488E+2	meso1
2.7679E+2	2.7525E+2	meso1
2.7685E+2	2.7528E+2	meso1
2.7679E+2	2.7536E+2	meso1
2.7604E+2	2.7483E+2	meso1
2.7680E+2	2.7501E+2	meso1
2.7707E+2	2.7502E+2	meso1
2.7700E+2	2.7500E+2	meso1
2.7657E+2	2.7460E+2	meso1
2.7661E+2	2.7527E+2	meso1
2.7691E+2	2.7503E+2	meso1
2.7694E+2	2.7520E+2	meso1
2.7631E+2	2.7497E+2	meso1
2.7685E+2	2.7465E+2	meso1
2.7660E+2	2.7475E+2	meso1
2.7674E+2	2.7449E+2	meso1
2.7633E+2	2.7483E+2	meso1
2.7672E+2	2.7463E+2	meso1
2.7647E+2	2.7463E+2	meso1
2.7630E+2	2.7483E+2	meso1
2.7645E+2	2.7492E+2	meso1
2.7652E+2	2.7474E+2	meso1
2.7667E+2	2.7431E+2	meso1
2.7635E+2	2.7450E+2	meso1
2.7692E+2	2.7458E+2	meso1
2.7670E+2	2.7479E+2	meso1
2.7640E+2	2.7473E+2	meso1
2.7683E+2	2.7503E+2	meso1
2.7732E+2	2.7474E+2	meso1
2.7617E+2	2.7486E+2	meso1
2.7664E+2	2.7422E+2	meso1
2.7657E+2	2.7455E+2	meso1
2.7686E+2	2.7449E+2	meso1
2.7708E+2	2.7477E+2	meso1
2.7656E+2	2.7455E+2	meso1
2.7647E+2	2.7453E+2	meso1
2.7626E+2	2.7447E+2	meso1
2.7664E+2	2.7483E+2	meso1
2.7597E+2	2.7433E+2	meso1
2.7669E+2	2.7498E+2	meso1
2.7602E+2	2.7435E+2	meso1
2.7665E+2	2.7502E+2	meso1
2.7591E+2	2.7461E+2	meso1
2.7672E+2	2.7432E+2	meso1
2.7644E+2	2.7501E+2	meso1
2.7641E+2	2.7456E+2	meso1
2.7623E+2	2.7550E+2	meso1
2.7650E+2	2.7507E+2	meso1
2.7585E+2	2.7476E+2	meso1
2.7615E+2	2.7449E+2	meso1
2.7661E+2	2.7438E+2	meso1
2.7666E+2	2.7488E+2	meso1
2.7597E+2	2.7463E+2	meso1
2.7634E+2	2.7496E+2	meso1
2.7563E+2	2.7447E+2	meso1
2.7634E+2	2.7469E+2	meso1
2.7591E+2	2.7505E+2	meso1
2.7582E+2	2.7490E+2	meso1
2.7583E+2	2.7457E+2	meso1
2.7669E+2	2.7457E+2	meso1
2.7652E+2	2.7452E+2	meso1
2.7622E+2	2.7472E+2	meso1
2.7649E+2	2.7490E+2	meso1
2.7600E+2	2.7461E+2	meso1
2.7648E+2	2.7467E+2	meso1
2.7587E+2	2.7457E+2	meso1
2.7576E+2	2.7488E+2	meso1
2.7600E+2	2.7410E+2	meso1
2.7588E+2	2.7379E+2	meso1
2.7575E+2	2.7428E+2	meso1
2.7561E+2	2.7477E+2	meso1
2.7637E+2	2.7413E+2	meso1
2.7591E+2	2.7415E+2	meso1
2.7588E+2	2.7433E+2	meso1
2.7618E+2	2.7401E+2	meso1
2.7617E+2	2.7438E+2	meso1
2.7612E+2	2.7416E+2	meso1
2.7589E+2	2.7474E+2	meso1
2.7599E+2	2.7476E+2	meso1
2.7585E+2	2.7411E+2	meso1
2.7583E+2	2.7446E+2	meso1
2.7635E+2	2.7410E+2	meso1
2.7535E+2	2.7459E+2	meso1
2.7605E+2	2.7406E+2	meso1
2.7588E+2	2.7408E+2	meso1
2.7583E+2	2.7438E+2	meso1
2.7552E+2	2.7396E+2	meso1
2.7618E+2	2.7424E+2	meso1
2.7557E+2	2.7431E+2	meso1
2.7577E+2	2.7440E+2	meso1
2.7530E+2	2.7430E+2	meso1
2.7573E+2	2.7413E+2	meso1
2.7520E+2	2.7481E+2	meso1
2.7580E+2	2.7375E+2	meso1
2.7557E+2	2.7406E+2	meso1
2.7555E+2	2.7433E+2	meso1
2.7630E+2	2.7390E+2	meso1
2.7573E+2	2.7430E+2	meso1
2.7579E+2	2.7407E+2	meso1
2.7589E+2	2.7410E+2	meso1
2.7526E+2	2.7438E+2	meso1
2.7535E+2	2.7399E+2	meso1
2.7572E+2	2.7434E+2	meso1
2.7555E+2	2.7408E+2	meso1
2.7497E+2	2.7407E+2	meso1
2.7556E+2	2.7379E+2	meso1
2.7529E+2	2.7374E+2	meso1
2.7513E+2	2.7425E+2	meso1
2.7572E+2	2.7441E+2	meso1
2.7549E+2	2.7416E+2	meso1
2.7528E+2	2.7421E+2	meso1
2.7509E+2	2.7420E+2	meso1
2.7539E+2	2.7391E+2	meso1
2.7521E+2	2.7403E+2	meso1
2.7510E+2	2.7424E+2	meso1
2.7511E+2	2.7409E+2	meso1
2.7588E+2	2.7432E+2	meso1
2.7511E+2	2.7356E+2	meso1
2.7476E+2	2.7400E+2	meso1
2.7537E+2	2.7432E+2	meso1
2.7538E+2	2.7363E+2	meso1
2.7488E+2	2.7382E+2	meso1
2.7504E+2	2.7360E+2	meso1
2.7512E+2	2.7412E+2	meso1
2.7572E+2	2.7405E+2	meso1
2.7505E+2	2.7363E+2	meso1
2.7575E+2	2.7374E+2	meso1
2.7539E+2	2.7367E+2	meso1
2.7521E+2	2.7430E+2	meso1
2.7579E+2	2.7364E+2	meso1
2.7513E+2	2.7357E+2	meso1
2.7490E+2	2.7378E+2	meso1
2.7546E+2	2.7352E+2	meso1
2.7541E+2	2.7369E+2	meso1
2.7526E+2	2.7423E+2	meso1
2.7490E+2	2.7344E+2	meso1
2.7482E+2	2.7367E+2	meso1
2.7515E+2	2.7434E+2	meso1
2.7566E+2	2.7385E+2	meso1
2.7503E+2	2.7378E+2	meso1
2.7506E+2	2.7386E+2	meso1
2.7479E+2	2.7325E+2	meso1
2.7497E+2	2.7434E+2	meso1
2.7525E+2	2.7368E+2	meso1
2.7523E+2	2.7386E+2	meso1
2.7483E+2	2.7380E+2	meso1
2.7489E+2	2.7359E+2	meso1
2.7513E+2	2.7355E+2	meso1
2.7506E+2	2.7361E+2	meso1
2.7457E+2	2.7381E+2	meso1
2.7530E+2	2.7379E+2	meso1
2.7528E+2	2.7364E+2	meso1
2.7494E+2	2.7333E+2	meso1
2.7480E+2	2.7388E+2	meso1
2.7541E+2	2.7341E+2	meso1
2.7516E+2	2.7387E+2	meso1
2.7540E+2	2.7336E+2	meso1
2.7500E+2	2.7386E+2	meso1
2.7487E+2	2.7349E+2	meso1
2.7499E+2	2.7332E+2	meso1
2.7538E+2	2.7352E+2	meso1
2.7472E+2	2.7335E+2	meso1
2.7518E+2	2.7302E+2	meso1
2.7442E+2	2.7385E+2	meso1
2.7453E+2	2.7333E+2	meso1
2.7475E+2	2.7339E+2	meso1
2.7463E+2	2.7369E+2	meso1
2.7467E+2	2.7334E+2	meso1
2.7512E+2	2.7371E+2	meso1
2.7499E+2	2.7370E+2	meso1
2.7530E+2	2.7312E+2	meso1
2.7500E+2	2.7349E+2	meso1
2.7471E+2	2.7321E+2	meso1
2.7475E+2	2.7302E+2	meso1
2.7508E+2	2.7378E+2	meso1
2.7515E+2	2.7353E+2	meso1
2.7462E+2	2.7318E+2	meso1
2.7535E+2	2.7345E+2	meso1
2.7444E+2	2.7328E+2	meso1
2.7512E+2	2.7370E+2	meso1
2.7461E+2	2.7334E+2	meso1
2.7485E+2	2.7360E+2	meso1
2.7486E+2	2.7349E+2	meso1
2.7484E+2	2.7331E+2	meso1
2.7478E+2	2.7352E+2	meso1
2.7509E+2	2.7321E+2	meso1
2.7511E+2	2.7347E+2	meso1
2.7446E+2	2.7348E+2	meso1
2.7478E+2	2.7355E+2	meso1
2.7467E+2	2.7327E+2	meso1
2.7511E+2	2.7361E+2	meso1
2.7459E+2	2.7339E+2	meso1
2.7485E+2	2.7369E+2	meso1
2.7453E+2	2.7306E+2	meso1
2.7418E+2	2.7323E+2	meso1
2.7465E+2	2.7305E+2	meso1
2.7478E+2	2.7315E+2	meso1
2.7418E+2	2.7332E+2	meso1
2.7494E+2	2.7317E+2	meso1
2.7554E+2	2.7326E+2	meso1
2.7467E+2	2.7322E+2	meso1
2.7426E+2	2.7350E+2	meso1
2.7493E+2	2.7295E+2	meso1
2.7510E+2	2.7310E+2	meso1
2.7463E+2	2.7275E+2	meso1
2.7466E+2	2.7255E+2	meso1
2.7499E+2	2.7315E+2	meso1
2.7472E+2	2.7354E+2	meso1
2.7514E+2	2.7304E+2	meso1
2.7429E+2	2.7296E+2	meso1
2.7451E+2	2.7340E+2	meso1
2.7438E+2	2.7333E+2	meso1
2.7457E+2	2.7302E+2	meso1
2.7455E+2	2.7355E+2	meso1
2.7522E+2	2.7276E+2	meso1
2.7458E+2	2.7370E+2	meso1
2.7412E+2	2.7286E+2	meso1
2.7471E+2	2.7351E+2	meso1
2.7528E+2	2.7304E+2	meso1
2.7436E+2	2.7328E+2	meso1
2.7393E+2	2.7287E+2	meso1
2.7437E+2	2.7283E+2	meso1
2.7364E+2	2.7325E+2	meso1
2.7439E+2	2.7278E+2	meso1
2.7403E+2	2.7298E+2	meso1
2.7410E+2	2.7335E+2	meso1
2.7403E+2	2.7316E+2	meso1
2.7432E+2	2.7279E+2	meso1
2.7469E+2	2.7297E+2	meso1
2.7486E+2	2.7305E+2	meso1
2.7441E+2	2.7307E+2	meso1
2.7389E+2	2.7317E+2	meso1
2.7430E+2	2.7304E+2	meso1
2.7446E+2	2.7289E+2	meso1
2.7396E+2	2.7322E+2	meso1
2.7404E+2	2.7340E+2	meso1
2.7377E+2	2.7306E+2	meso1
2.7435E+2	2.7295E+2	meso1
2.7409E+2	2.7356E+2	meso1
2.7426E+2	2.7272E+2	meso1
2.7411E+2	2.7305E+2	meso1
2.7412E+2	2.7286E+2	meso1
2.7444E+2	2.7266E+2	meso1
2.7393E+2	2.7320E+2	meso1
2.7398E+2	2.7327E+2	meso1
2.7454E+2	2.7315E+2	meso1
2.7395E+2	2.7266E+2	meso1
2.7455E+2	2.7337E+2	meso1
2.7441E+2	2.7305E+2	meso1
2.7458E+2	2.7287E+2	meso1
2.7416E+2	2.7290E+2	meso1
2.7444E+2	2.7330E+2	meso1
2.7447E+2	2.7317E+2	meso1
2.7427E+2	2.7257E+2	meso1
2.7396E+2	2.7261E+2	meso1
2.7435E+2	2.7301E+2	meso1
2.7421E+2	2.7296E+2	meso1
2.7370E+2	2.7286E+2	meso1
2.7387E+2	2.7251E+2	meso1
2.7352E+2	2.7286E+2	meso1
2.7437E+2	2.7323E+2	meso1
2.7402E+2	2.7272E+2	meso1
2.7406E+2	2.7267E+2	meso1
2.7404E+2	2.7272E+2	meso1
2.7398E+2	2.7258E+2	meso1
2.7455E+2	2.7328E+2	meso1
2.7371E+2	2.7286E+2	meso1
2.7349E+2	2.7242E+2	meso1
2.7504E+2	2.7320E+2	meso1
2.7341E+2	2.7309E+2	meso1
2.7381E+2	2.7260E+2	meso1
2.7355E+2	2.7312E+2	meso1
2.7340E+2	2.7273E+2	meso1
2.7379E+2	2.7299E+2	meso1
2.7385E+2	2.7237E+2	meso1
2.7401E+2	2.7321E+2	meso1
2.7389E+2	2.7308E+2	meso1
2.7405E+2	2.7287E+2	meso1
2.7395E+2	2.7287E+2	meso1
2.7390E+2	2.7250E+2	meso1
2.7306E+2	2.7264E+2	meso1
2.7310E+2	2.7277E+2	meso1
2.7402E+2	2.7304E+2	meso1
2.7349E+2	2.7276E+2	meso1
2.7384E+2	2.7293E+2	meso1
2.7390E+2	2.7248E+2	meso1
2.7350E+2	2.7296E+2	meso1
2.7302E+2	2.7308E+2	meso1
2.7375E+2	2.7243E+2	meso1
2.7376E+2	2.7271E+2	meso1
2.7337E+2	2.7244E+2	meso1
2.7350E+2	2.7205E+2	meso1
2.7381E+2	2.7276E+2	meso1
2.7360E+2	2.7248E+2	meso1
2.7396E+2	2.7247E+2	meso1
2.7425E+2	2.7280E+2	meso1
2.7355E+2	2.7221E+2	meso1
2.7365E+2	2.7272E+2	meso1
2.7381E+2	2.7302E+2	meso1
2.7366E+2	2.7283E+2	meso1
2.7377E+2	2.7285E+2	meso1
2.7388E+2	2.7269E+2	meso1
2.7380E+2	2.7274E+2	meso1
2.7424E+2	2.7267E+2	meso1
2.7359E+2	2.7275E+2	meso1
2.7370E+2	2.7269E+2	meso1
2.7318E+2	2.7271E+2	meso1
2.7378E+2	2.7229E+2	meso1
2.7382E+2	2.7264E+2	meso1
2.7465E+2	2.7290E+2	meso1
2.7298E+2	2.7281E+2	meso1
2.7390E+2	2.7262E+2	meso1
2.7398E+2	2.7223E+2	meso1
2.7368E+2	2.7222E+2	meso1
2.7306E+2	2.7230E+2	meso1
2.7355E+2	2.7232E+2	meso1
2.7341E+2	2.7262E+2	meso1
2.7390E+2	2.7251E+2	meso1
2.7360E+2	2.7269E+2	meso1
2.7349E+2	2.7226E+2	meso1
2.7344E+2	2.7248E+2	meso1
2.7437E+2	2.7204E+2	meso1
2.7384E+2	2.7246E+2	meso1
2.7389E+2	2.7292E+2	meso1
2.7366E+2	2.7247E+2	meso1
2.7406E+2	2.7220E+2	meso1
2.7319E+2	2.7258E+2	meso1
2.7330E+2	2.7271E+2	meso1
2.7358E+2	2.7252E+2	meso1
2.7441E+2	2.7215E+2	meso1
2.7461E+2	2.7220E+2	meso1
2.7431E+2	2.7257E+2	meso1
2.7343E+2	2.7226E+2	meso1
2.7393E+2	2.7235E+2	meso1
2.7359E+2	2.7213E+2	meso1
2.7384E+2	2.7214E+2	meso1
2.7377E+2	2.7220E+2	meso1
2.7288E+2	2.7223E+2	meso1
2.7382E+2	2.7204E+2	meso1
2.7339E+2	2.7239E+2	meso1
2.7382E+2	2.7205E+2	meso1
2.7353E+2	2.7216E+2	meso1
2.7337E+2	2.7254E+2	meso1
2.7338E+2	2.7182E+2	meso1
2.7366E+2	2.7239E+2	meso1
2.7363E+2	2.7232E+2	meso1
2.7370E+2	2.7195E+2	meso1
2.7353E+2	2.7218E+2	meso1
2.7265E+2	2.7225E+2	meso1
2.7310E+2	2.7174E+2	meso1
2.7394E+2	2.7245E+2	meso1
2.7343E+2	2.7204E+2	meso1
2.7348E+2	2.7228E+2	meso1
2.7303E+2	2.7199E+2	meso1
2.7270E+2	2.7188E+2	meso1
2.7265E+2	2.7201E+2	meso1
2.7263E+2	2.7201E+2	meso1
2.7328E+2	2.7163E+2	meso1
2.7363E+2	2.7187E+2	meso1
2.7353E+2	2.7189E+2	meso1
2.7280E+2	2.7180E+2	meso1
2.7332E+2	2.7194E+2	meso1
2.7391E+2	2.7209E+2	meso1
2.7306E+2	2.7229E+2	meso1
2.7336E+2	2.7209E+2	meso1
2.7285E+2	2.7177E+2	meso1
2.7325E+2	2.7228E+2	meso1
2.7335E+2	2.7170E+2	meso1
2.7361E+2	2.7166E+2	meso1
2.7298E+2	2.7223E+2	meso1
2.7270E+2	2.7159E+2	meso1
2.7322E+2	2.7173E+2	meso1
2.7293E+2	2.7179E+2	meso1
2.7358E+2	2.7183E+2	meso1
2.7338E+2	2.7231E+2	meso1
2.7294E+2	2.7207E+2	meso1
2.7310E+2	2.7188E+2	meso1
2.7292E+2	2.7204E+2	meso1
2.7260E+2	2.7232E+2	meso1
2.7334E+2	2.7202E+2	meso1
2.7261E+2	2.7190E+2	meso1
2.7356E+2	2.7210E+2	meso1
2.7388E+2	2.7202E+2	meso1
2.7428E+2	2.7167E+2	meso1
2.7379E+2	2.7143E+2	meso1
2.7297E+2	2.7174E+2	meso1
2.7159E+2	2.7148E+2	meso1
2.7416E+2	2.7148E+2	meso1
2.7338E+2	2.7186E+2	meso1
2.7331E+2	2.7174E+2	meso1
2.7216E+2	2.7185E+2	meso1
2.7283E+2	2.7219E+2	meso1
2.7315E+2	2.7158E+2	meso1
2.7320E+2	2.7171E+2	meso1
2.7359E+2	2.7226E+2	meso1
2.7280E+2	2.7170E+2	meso1
2.7346E+2	2.7172E+2	meso1
2.7318E+2	2.7242E+2	meso1
2.7262E+2	2.7171E+2	meso1
2.7254E+2	2.7165E+2	meso1
2.7258E+2	2.7203E+2	meso1
2.7323E+2	2.7147E+2	meso1
2.7311E+2	2.7166E+2	meso1
2.7278E+2	2.7193E+2	meso1
2.7337E+2	2.7167E+2	meso1
2.7280E+2	2.7174E+2	meso1
2.7340E+2	2.7154E+2	meso1
2.7371E+2	2.7154E+2	meso1
2.7272E+2	2.7163E+2	meso1
2.7251E+2	2.7177E+2	meso1
2.7316E+2	2.7110E+2	meso1
2.7278E+2	2.7158E+2	meso1
2.7252E+2	2.7161E+2	meso1
2.7203E+2	2.7179E+2	meso1
2.7208E+2	2.7169E+2	meso1
2.7243E+2	2.7141E+2	meso1
2.7302E+2	2.7092E+2	meso1
2.7296E+2	2.7141E+2	meso1
2.7239E+2	2.7150E+2	meso1
2.7243E+2	2.7118E+2	meso1
2.7315E+2	2.7119E+2	meso1
